ward_code,period,median_price
E05011704,Sep 1997,129950.0
E05009751,Sep 1997,124000.0
E05009743,Sep 1997,118000.0
E05011708,Sep 1997,99995.0
E05012853,Sep 1997,122250.0
E05011702,Sep 1997,63250.0
E05011710,Sep 1997,80000.0
E05011711,Sep 1997,85000.0
E05012854,Sep 1997,139000.0
E05011703,Sep 1997,60000.0
E05011705,Sep 1997,125000.0
E05009749,Sep 1997,82450.0
E05011701,Sep 1997,111000.0
E05009740,Sep 1997,66200.0
E05011707,Sep 1997,167500.0
E05009742,Sep 1997,117500.0
E05009754,Sep 1997,64500.0
E05012974,Sep 1997,71250.0
E05012978,Sep 1997,82000.0
E05012980,Sep 1997,100000.0
E05012972,Sep 1997,85000.0
E05011719,Sep 1997,96000.0
E05009755,Sep 1997,68528.5
E05009757,Sep 1997,75750.0
E05009769,Sep 1997,122000.0
E05011714,Sep 1997,123750.0
E05012970,Sep 1997,75000.0
E05012975,Sep 1997,74975.0
E05009770,Sep 1997,87500.0
E05012976,Sep 1997,99055.0
E05012992,Sep 1997,110000.0
E05011715,Sep 1997,115750.0
E05011717,Sep 1997,87000.0
E05011718,Sep 1997,158450.0
E05012973,Sep 1997,60000.0
E05012971,Sep 1997,71000.0
E05009771,Sep 1997,112500.0
E05012977,Sep 1997,93000.0
E05012979,Sep 1997,79000.0
E05011713,Sep 1997,99225.0
E05006627,Sep 1997,147747.5
E05006628,Sep 1997,134000.0
E05006629,Sep 1997,87500.0
E05006637,Sep 1997,72000.0
E05006650,Sep 1997,83600.0
E05006642,Sep 1997,117500.0
E05010782,Sep 1997,86950.0
E05006653,Sep 1997,90000.0
E05006638,Sep 1997,102500.0
E05006639,Sep 1997,89950.0
E05006640,Sep 1997,92000.0
E05006647,Sep 1997,90000.0
E05006632,Sep 1997,64497.5
E05006648,Sep 1997,83725.0
E05006649,Sep 1997,69000.0
E05006634,Sep 1997,72000.0
E05006643,Sep 1997,87000.0
E05010783,Sep 1997,109625.0
E05006651,Sep 1997,71250.0
E05009363,Sep 1997,145000.0
E05006644,Sep 1997,90500.0
E05006645,Sep 1997,114950.0
E05006646,Sep 1997,94775.0
E05009364,Sep 1997,115000.0
E05009365,Sep 1997,59000.0
E05010781,Sep 1997,130000.0
E05006652,Sep 1997,72500.0
E05010922,Dec 1997,55500.0
E05010923,Dec 1997,51000.0
E05010924,Dec 1997,47000.0
E05010925,Dec 1997,61500.0
E05010921,Dec 1997,52500.0
E05010930,Dec 1997,115000.0
E05010932,Dec 1997,76725.0
E05011349,Dec 1997,77000.0
E05012969,Dec 1997,116000.0
E05010933,Dec 1997,74995.0
E05010934,Dec 1997,99000.0
E05010928,Dec 1997,65000.0
E05012968,Dec 1997,69475.0
E05010926,Dec 1997,62500.0
E05010929,Dec 1997,118000.0
E05011348,Dec 1997,105000.0
E05006546,Dec 1997,54500.0
E05006547,Dec 1997,110000.0
E05006548,Dec 1997,72000.0
E05006545,Dec 1997,70000.0
E05006549,Dec 1997,73250.0
E05006550,Dec 1997,85000.0
E05006552,Dec 1997,76500.0
E05006568,Dec 1997,100625.0
E05006566,Dec 1997,93500.0
E05006563,Dec 1997,85000.0
E05006561,Dec 1997,66500.0
E05006556,Dec 1997,113000.0
E05006558,Dec 1997,79800.0
E05006567,Dec 1997,130000.0
E05006553,Dec 1997,110000.0
E05006555,Dec 1997,85000.0
E05006564,Dec 1997,99975.0
E05006559,Dec 1997,94950.0
E05006551,Dec 1997,120000.0
E05006565,Dec 1997,147500.0
E05006562,Dec 1997,86500.0
E05006560,Dec 1997,197500.0
E05006557,Dec 1997,68000.0
E05009733,Dec 1997,115500.0
E05009734,Dec 1997,57500.0
E05009735,Dec 1997,89475.0
E05009736,Dec 1997,105500.0
E05011712,Dec 1997,155000.0
E05011704,Dec 1997,150000.0
E05009751,Dec 1997,119975.0
E05009743,Dec 1997,128000.0
E05011708,Dec 1997,93000.0
E05012853,Dec 1997,126250.0
E05011702,Dec 1997,67950.0
E05011710,Dec 1997,79950.0
E05011711,Dec 1997,83000.0
E05012854,Dec 1997,155500.0
E05011703,Dec 1997,63000.0
E05011705,Dec 1997,125000.0
E05009749,Dec 1997,83500.0
E05011701,Dec 1997,112000.0
E05009740,Dec 1997,69250.0
E05011707,Dec 1997,191000.0
E05009742,Dec 1997,115000.0
E05009754,Dec 1997,66300.0
E05012974,Dec 1997,71500.0
E05012978,Dec 1997,84950.0
E05012980,Dec 1997,99000.0
E05012972,Dec 1997,95750.0
E05011719,Dec 1997,95000.0
E05009755,Dec 1997,69950.0
E05009757,Dec 1997,84000.0
E05009769,Dec 1997,135000.0
E05011714,Dec 1997,125000.0
E05012970,Dec 1997,75050.0
E05012975,Dec 1997,97750.0
E05009770,Dec 1997,75000.0
E05012976,Dec 1997,95500.0
E05012992,Dec 1997,108975.0
E05011715,Dec 1997,105750.0
E05011717,Dec 1997,100000.0
E05011718,Dec 1997,157700.0
E05012973,Dec 1997,63500.0
E05012971,Dec 1997,71000.0
E05009771,Dec 1997,117500.0
E05012977,Dec 1997,126250.0
E05012979,Dec 1997,80000.0
E05011713,Dec 1997,108000.0
E05006627,Dec 1997,165000.0
E05006628,Dec 1997,137500.0
E05006629,Dec 1997,94250.0
E05006637,Dec 1997,75000.0
E05006650,Dec 1997,92500.0
E05006642,Dec 1997,121250.0
E05010782,Dec 1997,96500.0
E05006653,Dec 1997,92950.0
E05006638,Dec 1997,107850.0
E05006639,Dec 1997,92500.0
E05006640,Dec 1997,89950.0
E05006647,Dec 1997,92750.0
E05006632,Dec 1997,70750.0
E05006648,Dec 1997,84500.0
E05006649,Dec 1997,73725.0
E05006634,Dec 1997,72500.0
E05006643,Dec 1997,90000.0
E05010783,Dec 1997,104000.0
E05006651,Dec 1997,74950.0
E05009363,Dec 1997,145000.0
E05006644,Dec 1997,97625.0
E05006645,Dec 1997,115000.0
E05006646,Dec 1997,97750.0
E05009364,Dec 1997,112375.0
E05009365,Dec 1997,59950.0
E05010781,Dec 1997,130000.0
E05006652,Dec 1997,72000.0
E05010922,Mar 1998,56995.0
E05010923,Mar 1998,54000.0
E05010924,Mar 1998,48500.0
E05010925,Mar 1998,62000.0
E05010921,Mar 1998,53250.0
E05010930,Mar 1998,115000.0
E05010932,Mar 1998,78500.0
E05011349,Mar 1998,79000.0
E05012969,Mar 1998,115000.0
E05010933,Mar 1998,75000.0
E05010934,Mar 1998,110000.0
E05010928,Mar 1998,65000.0
E05012968,Mar 1998,66950.0
E05010926,Mar 1998,62500.0
E05010929,Mar 1998,122500.0
E05011348,Mar 1998,107950.0
E05006546,Mar 1998,55250.0
E05006547,Mar 1998,107500.0
E05006548,Mar 1998,76000.0
E05006545,Mar 1998,75000.0
E05006549,Mar 1998,76625.0
E05006550,Mar 1998,82950.0
E05006552,Mar 1998,78000.0
E05006568,Mar 1998,101000.0
E05006566,Mar 1998,95000.0
E05006563,Mar 1998,85497.5
E05006561,Mar 1998,68950.0
E05006556,Mar 1998,114750.0
E05006558,Mar 1998,81675.0
E05006567,Mar 1998,135000.0
E05006553,Mar 1998,115000.0
E05006555,Mar 1998,86000.0
E05006564,Mar 1998,109000.0
E05006559,Mar 1998,100000.0
E05006551,Mar 1998,124450.0
E05006565,Mar 1998,165000.0
E05006562,Mar 1998,89950.0
E05006560,Mar 1998,187500.0
E05006557,Mar 1998,70500.0
E05009733,Mar 1998,116000.0
E05009734,Mar 1998,56000.0
E05009735,Mar 1998,92500.0
E05009736,Mar 1998,109950.0
E05011712,Mar 1998,156500.0
E05011704,Mar 1998,175000.0
E05009751,Mar 1998,132500.0
E05009743,Mar 1998,126875.0
E05011708,Mar 1998,94950.0
E05012853,Mar 1998,129000.0
E05011702,Mar 1998,68950.0
E05011710,Mar 1998,80000.0
E05011711,Mar 1998,83000.0
E05012854,Mar 1998,160000.0
E05011703,Mar 1998,64950.0
E05011705,Mar 1998,127000.0
E05009749,Mar 1998,83500.0
E05011701,Mar 1998,115000.0
E05009740,Mar 1998,69995.0
E05011707,Mar 1998,190000.0
E05009742,Mar 1998,115000.0
E05009754,Mar 1998,70125.0
E05012974,Mar 1998,73000.0
E05012978,Mar 1998,88500.0
E05012980,Mar 1998,100000.0
E05012972,Mar 1998,97250.0
E05011719,Mar 1998,107950.0
E05009755,Mar 1998,75000.0
E05009757,Mar 1998,84475.0
E05009769,Mar 1998,123500.0
E05011714,Mar 1998,122500.0
E05012970,Mar 1998,76750.0
E05012975,Mar 1998,77975.0
E05009770,Mar 1998,95750.0
E05012976,Mar 1998,95000.0
E05012992,Mar 1998,111975.0
E05011715,Mar 1998,112500.0
E05011717,Mar 1998,117000.0
E05011718,Mar 1998,170750.0
E05012973,Mar 1998,68000.0
E05012971,Mar 1998,75000.0
E05009771,Mar 1998,117500.0
E05012977,Mar 1998,127500.0
E05012979,Mar 1998,83125.0
E05011713,Mar 1998,109500.0
E05006627,Mar 1998,163324.0
E05006628,Mar 1998,151500.0
E05006629,Mar 1998,97000.0
E05006637,Mar 1998,77875.0
E05006650,Mar 1998,102000.0
E05006642,Mar 1998,130250.0
E05010782,Mar 1998,98750.0
E05006653,Mar 1998,95000.0
E05006638,Mar 1998,112500.0
E05006639,Mar 1998,93500.0
E05006640,Mar 1998,111000.0
E05006647,Mar 1998,92500.0
E05006632,Mar 1998,70997.5
E05006648,Mar 1998,89500.0
E05006649,Mar 1998,76950.0
E05006634,Mar 1998,72000.0
E05006643,Mar 1998,88000.0
E05010783,Mar 1998,103500.0
E05006651,Mar 1998,78000.0
E05009363,Mar 1998,153250.0
E05006644,Mar 1998,97625.0
E05006645,Mar 1998,118000.0
E05006646,Mar 1998,95000.0
E05009364,Mar 1998,122975.0
E05009365,Mar 1998,60000.0
E05010781,Mar 1998,145000.0
E05006652,Mar 1998,73000.0
E05010922,Jun 1998,58500.0
E05010923,Jun 1998,56995.0
E05010924,Jun 1998,50500.0
E05010925,Jun 1998,63000.0
E05010921,Jun 1998,54000.0
E05010930,Jun 1998,120000.0
E05010932,Jun 1998,83500.0
E05011349,Jun 1998,79725.0
E05012969,Jun 1998,119950.0
E05010933,Jun 1998,76500.0
E05010934,Jun 1998,117125.0
E05010928,Jun 1998,69975.0
E05012968,Jun 1998,66950.0
E05010926,Jun 1998,61950.0
E05010929,Jun 1998,127250.0
E05011348,Jun 1998,115000.0
E05006546,Jun 1998,57000.0
E05006547,Jun 1998,101000.0
E05006548,Jun 1998,81500.0
E05006545,Jun 1998,79475.0
E05006549,Jun 1998,78000.0
E05006550,Jun 1998,85750.0
E05006552,Jun 1998,83000.0
E05006568,Jun 1998,111500.0
E05006566,Jun 1998,95000.0
E05006563,Jun 1998,85000.0
E05006561,Jun 1998,69995.0
E05006556,Jun 1998,119975.0
E05006558,Jun 1998,87500.0
E05006567,Jun 1998,141500.0
E05006553,Jun 1998,119950.0
E05006555,Jun 1998,89250.0
E05006564,Jun 1998,120000.0
E05006559,Jun 1998,102500.0
E05006551,Jun 1998,130000.0
E05006565,Jun 1998,164500.0
E05006562,Jun 1998,97000.0
E05006560,Jun 1998,172225.0
E05006557,Jun 1998,72000.0
E05009733,Jun 1998,120000.0
E05009734,Jun 1998,57500.0
E05009735,Jun 1998,93725.0
E05009736,Jun 1998,117000.0
E05011712,Jun 1998,160000.0
E05011704,Jun 1998,155000.0
E05009751,Jun 1998,137500.0
E05009743,Jun 1998,152500.0
E05011708,Jun 1998,107500.0
E05012853,Jun 1998,135000.0
E05011702,Jun 1998,71125.0
E05011710,Jun 1998,86750.0
E05011711,Jun 1998,86750.0
E05012854,Jun 1998,167250.0
E05011703,Jun 1998,67995.0
E05011705,Jun 1998,129797.5
E05009749,Jun 1998,83900.0
E05011701,Jun 1998,130555.5
E05009740,Jun 1998,75000.0
E05011707,Jun 1998,193000.0
E05009742,Jun 1998,115000.0
E05009754,Jun 1998,74500.0
E05012974,Jun 1998,73950.0
E05012978,Jun 1998,92000.0
E05012980,Jun 1998,103750.0
E05012972,Jun 1998,98000.0
E05011719,Jun 1998,117750.0
E05009755,Jun 1998,79000.0
E05009757,Jun 1998,84250.0
E05009769,Jun 1998,119500.0
E05011714,Jun 1998,134950.0
E05012970,Jun 1998,77500.0
E05012975,Jun 1998,83750.0
E05009770,Jun 1998,111872.5
E05012976,Jun 1998,97000.0
E05012992,Jun 1998,124600.0
E05011715,Jun 1998,126000.0
E05011717,Jun 1998,121000.0
E05011718,Jun 1998,163375.0
E05012973,Jun 1998,78000.0
E05012971,Jun 1998,78950.0
E05009771,Jun 1998,120000.0
E05012977,Jun 1998,124000.0
E05012979,Jun 1998,84950.0
E05011713,Jun 1998,115000.0
E05006627,Jun 1998,160000.0
E05006628,Jun 1998,155000.0
E05006629,Jun 1998,89000.0
E05006637,Jun 1998,83000.0
E05006650,Jun 1998,93500.0
E05006642,Jun 1998,130500.0
E05010782,Jun 1998,109000.0
E05006653,Jun 1998,99750.0
E05006638,Jun 1998,107850.0
E05006639,Jun 1998,95000.0
E05006640,Jun 1998,117500.0
E05006647,Jun 1998,92500.0
E05006632,Jun 1998,70500.0
E05006648,Jun 1998,92000.0
E05006649,Jun 1998,80000.0
E05006634,Jun 1998,74250.0
E05006643,Jun 1998,92000.0
E05010783,Jun 1998,104000.0
E05006651,Jun 1998,79000.0
E05009363,Jun 1998,145000.0
E05006644,Jun 1998,131000.0
E05006645,Jun 1998,115000.0
E05006646,Jun 1998,120000.0
E05009364,Jun 1998,109750.0
E05009365,Jun 1998,63000.0
E05010781,Jun 1998,146500.0
E05006652,Jun 1998,75000.0
E05010922,Sep 1998,59995.0
E05010923,Sep 1998,58500.0
E05010924,Sep 1998,53000.0
E05010925,Sep 1998,64000.0
E05010921,Sep 1998,55000.0
E05010930,Sep 1998,124500.0
E05010932,Sep 1998,87000.0
E05011349,Sep 1998,80000.0
E05012969,Sep 1998,125000.0
E05010933,Sep 1998,77000.0
E05010934,Sep 1998,122950.0
E05010928,Sep 1998,73000.0
E05012968,Sep 1998,68000.0
E05010926,Sep 1998,62500.0
E05010929,Sep 1998,127000.0
E05011348,Sep 1998,118000.0
E05006546,Sep 1998,59995.0
E05006547,Sep 1998,97000.0
E05006548,Sep 1998,86000.0
E05006545,Sep 1998,83000.0
E05006549,Sep 1998,80000.0
E05006550,Sep 1998,87500.0
E05006552,Sep 1998,89500.0
E05006568,Sep 1998,122500.0
E05006566,Sep 1998,100000.0
E05006563,Sep 1998,81250.0
E05006561,Sep 1998,70747.5
E05006556,Sep 1998,127000.0
E05006558,Sep 1998,92000.0
E05006567,Sep 1998,139975.0
E05006553,Sep 1998,120500.0
E05006555,Sep 1998,96000.0
E05006564,Sep 1998,117000.0
E05006559,Sep 1998,102000.0
E05006551,Sep 1998,129500.0
E05006565,Sep 1998,158000.0
E05006562,Sep 1998,102000.0
E05006560,Sep 1998,175000.0
E05006557,Sep 1998,74750.0
E05009733,Sep 1998,131000.0
E05009734,Sep 1998,58000.0
E05009735,Sep 1998,93725.0
E05009736,Sep 1998,112750.0
E05011712,Sep 1998,162000.0
E05011704,Sep 1998,157500.0
E05009751,Sep 1998,146250.0
E05009743,Sep 1998,158365.0
E05011708,Sep 1998,114000.0
E05012853,Sep 1998,139950.0
E05011702,Sep 1998,72500.0
E05011710,Sep 1998,91000.0
E05011711,Sep 1998,92000.0
E05012854,Sep 1998,163750.0
E05011703,Sep 1998,71000.0
E05011705,Sep 1998,161500.0
E05009749,Sep 1998,84750.0
E05011701,Sep 1998,140000.0
E05009740,Sep 1998,77000.0
E05011707,Sep 1998,191500.0
E05009742,Sep 1998,116500.0
E05009754,Sep 1998,75950.0
E05012974,Sep 1998,74325.0
E05012978,Sep 1998,99600.0
E05012980,Sep 1998,127500.0
E05012972,Sep 1998,100000.0
E05011719,Sep 1998,145000.0
E05009755,Sep 1998,81000.0
E05009757,Sep 1998,87975.0
E05009769,Sep 1998,111750.0
E05011714,Sep 1998,132500.0
E05012970,Sep 1998,83300.0
E05012975,Sep 1998,79000.0
E05009770,Sep 1998,112125.0
E05012976,Sep 1998,105000.0
E05012992,Sep 1998,133950.0
E05011715,Sep 1998,105375.0
E05011717,Sep 1998,135500.0
E05011718,Sep 1998,169000.0
E05012973,Sep 1998,82747.5
E05012971,Sep 1998,80000.0
E05009771,Sep 1998,140000.0
E05012977,Sep 1998,132250.0
E05012979,Sep 1998,90475.0
E05011713,Sep 1998,110500.0
E05006627,Sep 1998,140000.0
E05006628,Sep 1998,155000.0
E05006629,Sep 1998,95000.0
E05006637,Sep 1998,89000.0
E05006650,Sep 1998,105500.0
E05006642,Sep 1998,149500.0
E05010782,Sep 1998,97750.0
E05006653,Sep 1998,98000.0
E05006638,Sep 1998,76000.0
E05006639,Sep 1998,99225.0
E05006640,Sep 1998,123500.0
E05006647,Sep 1998,89950.0
E05006632,Sep 1998,63750.0
E05006648,Sep 1998,92000.0
E05006649,Sep 1998,85000.0
E05006634,Sep 1998,79250.0
E05006643,Sep 1998,135000.0
E05010783,Sep 1998,102250.0
E05006651,Sep 1998,80000.0
E05009363,Sep 1998,155000.0
E05006644,Sep 1998,120000.0
E05006645,Sep 1998,118750.0
E05006646,Sep 1998,127500.0
E05009364,Sep 1998,125000.0
E05009365,Sep 1998,66500.0
E05010781,Sep 1998,135000.0
E05006652,Sep 1998,76000.0
E05010922,Dec 1998,62750.0
E05010923,Dec 1998,59000.0
E05010924,Dec 1998,54000.0
E05010925,Dec 1998,66000.0
E05010921,Dec 1998,54000.0
E05010930,Dec 1998,130000.0
E05010932,Dec 1998,88875.0
E05011349,Dec 1998,80000.0
E05012969,Dec 1998,121000.0
E05010933,Dec 1998,80000.0
E05010934,Dec 1998,132550.0
E05010928,Dec 1998,71750.0
E05012968,Dec 1998,68995.0
E05010926,Dec 1998,69000.0
E05010929,Dec 1998,127250.0
E05011348,Dec 1998,121625.0
E05006546,Dec 1998,60000.0
E05006547,Dec 1998,113000.0
E05006548,Dec 1998,90000.0
E05006545,Dec 1998,84000.0
E05006549,Dec 1998,81750.0
E05006550,Dec 1998,90000.0
E05006552,Dec 1998,93000.0
E05006568,Dec 1998,122500.0
E05006566,Dec 1998,112000.0
E05006563,Dec 1998,82000.0
E05006561,Dec 1998,72265.0
E05006556,Dec 1998,128000.0
E05006558,Dec 1998,95000.0
E05006567,Dec 1998,142500.0
E05006553,Dec 1998,120000.0
E05006555,Dec 1998,95000.0
E05006564,Dec 1998,115000.0
E05006559,Dec 1998,100000.0
E05006551,Dec 1998,129750.0
E05006565,Dec 1998,158000.0
E05006562,Dec 1998,106000.0
E05006560,Dec 1998,176500.0
E05006557,Dec 1998,75750.0
E05009733,Dec 1998,122500.0
E05009734,Dec 1998,62250.0
E05009735,Dec 1998,120000.0
E05009736,Dec 1998,115625.0
E05011712,Dec 1998,167500.0
E05011704,Dec 1998,152500.0
E05009751,Dec 1998,167750.0
E05009743,Dec 1998,162500.0
E05011708,Dec 1998,115500.0
E05012853,Dec 1998,141750.0
E05011702,Dec 1998,72500.0
E05011710,Dec 1998,99950.0
E05011711,Dec 1998,95000.0
E05012854,Dec 1998,168250.0
E05011703,Dec 1998,73000.0
E05011705,Dec 1998,181225.0
E05009749,Dec 1998,85000.0
E05011701,Dec 1998,135000.0
E05009740,Dec 1998,80750.0
E05011707,Dec 1998,186500.0
E05009742,Dec 1998,125000.0
E05009754,Dec 1998,77500.0
E05012974,Dec 1998,74500.0
E05012978,Dec 1998,103500.0
E05012980,Dec 1998,118500.0
E05012972,Dec 1998,99975.0
E05011719,Dec 1998,148000.0
E05009755,Dec 1998,84450.0
E05009757,Dec 1998,88950.0
E05009769,Dec 1998,107750.0
E05011714,Dec 1998,129975.0
E05012970,Dec 1998,89000.0
E05012975,Dec 1998,79000.0
E05009770,Dec 1998,110750.0
E05012976,Dec 1998,114696.0
E05012992,Dec 1998,135975.0
E05011715,Dec 1998,119000.0
E05011717,Dec 1998,145000.0
E05011718,Dec 1998,168000.0
E05012973,Dec 1998,84747.5
E05012971,Dec 1998,82000.0
E05009771,Dec 1998,127500.0
E05012977,Dec 1998,126000.0
E05012979,Dec 1998,90500.0
E05011713,Dec 1998,115000.0
E05006627,Dec 1998,153000.0
E05006628,Dec 1998,154111.0
E05006629,Dec 1998,98000.0
E05006637,Dec 1998,87725.0
E05006650,Dec 1998,98750.0
E05006642,Dec 1998,150500.0
E05010782,Dec 1998,96500.0
E05006653,Dec 1998,105000.0
E05006638,Dec 1998,77484.0
E05006639,Dec 1998,102000.0
E05006640,Dec 1998,122750.0
E05006647,Dec 1998,88500.0
E05006632,Dec 1998,68750.0
E05006648,Dec 1998,89000.0
E05006649,Dec 1998,85000.0
E05006634,Dec 1998,82000.0
E05006643,Dec 1998,139950.0
E05010783,Dec 1998,105000.0
E05006651,Dec 1998,82500.0
E05009363,Dec 1998,185000.0
E05006644,Dec 1998,134000.0
E05006645,Dec 1998,130000.0
E05006646,Dec 1998,135000.0
E05009364,Dec 1998,128000.0
E05009365,Dec 1998,66500.0
E05010781,Dec 1998,136500.0
E05006652,Dec 1998,79667.0
E05010922,Mar 1999,62950.0
E05010923,Mar 1999,59000.0
E05010924,Mar 1999,55000.0
E05010925,Mar 1999,67000.0
E05010921,Mar 1999,55000.0
E05010930,Mar 1999,139475.0
E05010932,Mar 1999,90000.0
E05011349,Mar 1999,81500.0
E05012969,Mar 1999,127750.0
E05010933,Mar 1999,81350.0
E05010934,Mar 1999,128500.0
E05010928,Mar 1999,74000.0
E05012968,Mar 1999,69000.0
E05010926,Mar 1999,85475.0
E05010929,Mar 1999,120000.0
E05011348,Mar 1999,122250.0
E05006546,Mar 1999,59995.0
E05006547,Mar 1999,115000.0
E05006548,Mar 1999,87500.0
E05006545,Mar 1999,84500.0
E05006549,Mar 1999,82000.0
E05006550,Mar 1999,93500.0
E05006552,Mar 1999,92000.0
E05006568,Mar 1999,122500.0
E05006566,Mar 1999,113000.0
E05006563,Mar 1999,82000.0
E05006561,Mar 1999,72265.0
E05006556,Mar 1999,128950.0
E05006558,Mar 1999,95000.0
E05006567,Mar 1999,142750.0
E05006553,Mar 1999,120000.0
E05006555,Mar 1999,100000.0
E05006564,Mar 1999,116000.0
E05006559,Mar 1999,100000.0
E05006551,Mar 1999,130000.0
E05006565,Mar 1999,158000.0
E05006562,Mar 1999,106750.0
E05006560,Mar 1999,181500.0
E05006557,Mar 1999,79000.0
E05009733,Mar 1999,136000.0
E05009734,Mar 1999,62500.0
E05009735,Mar 1999,100500.0
E05009736,Mar 1999,122000.0
E05011712,Mar 1999,170500.0
E05011704,Mar 1999,130000.0
E05009751,Mar 1999,182250.0
E05009743,Mar 1999,179975.0
E05011708,Mar 1999,125000.0
E05012853,Mar 1999,147500.0
E05011702,Mar 1999,73000.0
E05011710,Mar 1999,99950.0
E05011711,Mar 1999,94500.0
E05012854,Mar 1999,175250.0
E05011703,Mar 1999,76000.0
E05011705,Mar 1999,181225.0
E05009749,Mar 1999,87725.0
E05011701,Mar 1999,137000.0
E05009740,Mar 1999,82750.0
E05011707,Mar 1999,200000.0
E05009742,Mar 1999,119000.0
E05009754,Mar 1999,83000.0
E05012974,Mar 1999,75000.0
E05012978,Mar 1999,110000.0
E05012980,Mar 1999,125000.0
E05012972,Mar 1999,107125.0
E05011719,Mar 1999,151250.0
E05009755,Mar 1999,84275.0
E05009757,Mar 1999,89725.0
E05009769,Mar 1999,108000.0
E05011714,Mar 1999,139000.0
E05012970,Mar 1999,92250.0
E05012975,Mar 1999,79500.0
E05009770,Mar 1999,104995.0
E05012976,Mar 1999,125000.0
E05012992,Mar 1999,131500.0
E05011715,Mar 1999,114080.0
E05011717,Mar 1999,145000.0
E05011718,Mar 1999,165000.0
E05012973,Mar 1999,84975.0
E05012971,Mar 1999,81950.0
E05009771,Mar 1999,122000.0
E05012977,Mar 1999,124750.0
E05012979,Mar 1999,96000.0
E05011713,Mar 1999,123750.0
E05006627,Mar 1999,142500.0
E05006628,Mar 1999,157000.0
E05006629,Mar 1999,98250.0
E05006637,Mar 1999,89975.0
E05006650,Mar 1999,95000.0
E05006642,Mar 1999,153000.0
E05010782,Mar 1999,110000.0
E05006653,Mar 1999,110000.0
E05006638,Mar 1999,83750.0
E05006639,Mar 1999,99975.0
E05006640,Mar 1999,125000.0
E05006647,Mar 1999,90000.0
E05006632,Mar 1999,67500.0
E05006648,Mar 1999,89500.0
E05006649,Mar 1999,92500.0
E05006634,Mar 1999,86500.0
E05006643,Mar 1999,141000.0
E05010783,Mar 1999,113975.0
E05006651,Mar 1999,84400.0
E05009363,Mar 1999,160000.0
E05006644,Mar 1999,140000.0
E05006645,Mar 1999,138750.0
E05006646,Mar 1999,130500.0
E05009364,Mar 1999,125000.0
E05009365,Mar 1999,66500.0
E05010781,Mar 1999,152250.0
E05006652,Mar 1999,80607.0
E05010922,Jun 1999,62950.0
E05010923,Jun 1999,59950.0
E05010924,Jun 1999,58000.0
E05010925,Jun 1999,69725.0
E05010921,Jun 1999,55000.0
E05010930,Jun 1999,145000.0
E05010932,Jun 1999,91250.0
E05011349,Jun 1999,80000.0
E05012969,Jun 1999,125000.0
E05010933,Jun 1999,85000.0
E05010934,Jun 1999,128500.0
E05010928,Jun 1999,75000.0
E05012968,Jun 1999,74000.0
E05010926,Jun 1999,101500.0
E05010929,Jun 1999,132500.0
E05011348,Jun 1999,121875.0
E05006546,Jun 1999,62500.0
E05006547,Jun 1999,122750.0
E05006548,Jun 1999,87500.0
E05006545,Jun 1999,84500.0
E05006549,Jun 1999,84000.0
E05006550,Jun 1999,98725.0
E05006552,Jun 1999,92000.0
E05006568,Jun 1999,124500.0
E05006566,Jun 1999,115500.0
E05006563,Jun 1999,83250.0
E05006561,Jun 1999,72530.0
E05006556,Jun 1999,133500.0
E05006558,Jun 1999,97750.0
E05006567,Jun 1999,146000.0
E05006553,Jun 1999,120000.0
E05006555,Jun 1999,103000.0
E05006564,Jun 1999,116000.0
E05006559,Jun 1999,104600.0
E05006551,Jun 1999,130000.0
E05006565,Jun 1999,173000.0
E05006562,Jun 1999,108875.0
E05006560,Jun 1999,181500.0
E05006557,Jun 1999,89500.0
E05009733,Jun 1999,133000.0
E05009734,Jun 1999,62500.0
E05009735,Jun 1999,116500.0
E05009736,Jun 1999,125000.0
E05011712,Jun 1999,190975.0
E05011704,Jun 1999,137000.0
E05009751,Jun 1999,189500.0
E05009743,Jun 1999,175500.0
E05011708,Jun 1999,123250.0
E05012853,Jun 1999,154500.0
E05011702,Jun 1999,73950.0
E05011710,Jun 1999,99950.0
E05011711,Jun 1999,97250.0
E05012854,Jun 1999,185000.0
E05011703,Jun 1999,75000.0
E05011705,Jun 1999,179000.0
E05009749,Jun 1999,91725.0
E05011701,Jun 1999,145000.0
E05009740,Jun 1999,85000.0
E05011707,Jun 1999,222500.0
E05009742,Jun 1999,115475.0
E05009754,Jun 1999,80000.0
E05012974,Jun 1999,77128.5
E05012978,Jun 1999,111000.0
E05012980,Jun 1999,119000.0
E05012972,Jun 1999,115000.0
E05011719,Jun 1999,154000.0
E05009755,Jun 1999,85975.0
E05009757,Jun 1999,90000.0
E05009769,Jun 1999,108000.0
E05011714,Jun 1999,135000.0
E05012970,Jun 1999,92250.0
E05012975,Jun 1999,81250.0
E05009770,Jun 1999,100997.5
E05012976,Jun 1999,125500.0
E05012992,Jun 1999,135000.0
E05011715,Jun 1999,112500.0
E05011717,Jun 1999,154500.0
E05011718,Jun 1999,179475.0
E05012973,Jun 1999,81500.0
E05012971,Jun 1999,82000.0
E05009771,Jun 1999,119975.0
E05012977,Jun 1999,123500.0
E05012979,Jun 1999,106500.0
E05011713,Jun 1999,117000.0
E05006627,Jun 1999,147750.0
E05006628,Jun 1999,157000.0
E05006629,Jun 1999,101450.0
E05006637,Jun 1999,97500.0
E05006650,Jun 1999,124500.0
